t_ms,thrust_raw_N,thrust_filt_N
66977,-13.219,-13.3647
66989,-13.3986,-13.3715
67001,-13.4346,-13.3841
67013,-13.3301,-13.3733
67025,-13.5536,-13.4094
67037,-13.4525,-13.418
67048,-13.4436,-13.4231
67060,-13.3301,-13.4045
67072,-13.5323,-13.4301
67084,-13.7276,-13.4896
67096,-13.7546,-13.5426
67108,-13.3852,-13.5111
67119,-13.411,-13.4911
67131,-13.5401,-13.5009
67143,-13.7703,-13.5548
67155,-13.8298,-13.6098
67167,-13.667,-13.6212
67179,-13.5502,-13.607
67190,-13.5446,-13.5945
67202,-13.6255,-13.6007
67214,-13.6288,-13.6063
67226,-13.6041,-13.6059
67238,-13.6008,-13.6049
67250,-13.5963,-13.6032
67262,-13.7029,-13.6231
67273,-13.9073,-13.68
67285,-13.9253,-13.729
67297,-13.9691,-13.777
67309,-13.9242,-13.8065
67321,-13.7265,-13.7905
67333,-13.6356,-13.7595
67344,-13.7299,-13.7536
67356,-13.7479,-13.7524
67368,-13.6187,-13.7257
67380,-13.7546,-13.7315
67392,-13.7445,-13.7341
67404,-13.7613,-13.7395
67415,-13.9141,-13.7744
67427,-13.9253,-13.8046
67439,-13.9185,-13.8274
67451,-13.8354,-13.829
67463,-13.7827,-13.8197
67475,-13.859,-13.8276
67487,-13.8175,-13.8256
67498,-13.8658,-13.8336
67510,-13.6861,-13.8041
67522,-13.6053,-13.7643
67534,-13.7928,-13.77
67546,-13.7883,-13.7737
67558,-13.63,-13.7449
67569,-13.6771,-13.7314
67581,-13.7501,-13.7351
67593,-13.6839,-13.7249
67605,-13.5244,-13.6848
67617,-13.4683,-13.6415
67629,-13.4177,-13.5967
67640,-13.4885,-13.5751
67652,-13.5783,-13.5757
67664,-13.5536,-13.5713
67676,-13.4705,-13.5511
67688,-13.3155,-13.504
67700,-13.457,-13.4946
67711,-13.4334,-13.4824
67723,-13.3986,-13.4656
67735,-13.2302,-13.4185
67747,-12.9135,-13.3175
67759,-13.091,-13.2722
67771,-13.1336,-13.2445
67783,-13.1943,-13.2345
67794,-13.3728,-13.2621
67806,-13.5345,-13.3166
67818,-13.6232,-13.3779
67830,-13.5502,-13.4124
67842,-13.5255,-13.435
67854,-13.6154,-13.4711
67865,-13.4245,-13.4618
67877,-13.4144,-13.4523
67889,-13.6648,-13.4948
67901,-13.8871,-13.5732
67913,-13.804,-13.6194
67925,-13.4963,-13.5948
67936,-13.5412,-13.5841
67948,-13.667,-13.6007
67960,-13.6356,-13.6076
67972,-13.7434,-13.6348
67984,-13.8242,-13.6727
67996,-13.7501,-13.6882
68008,-13.7591,-13.7023
68019,-13.7939,-13.7207
68031,-13.6423,-13.705
68043,-13.6356,-13.6911
68055,-13.8298,-13.7189
68067,-13.932,-13.7615
68079,-14.0656,-13.8223
68090,-14.197,-13.8973
68102,-14.1948,-13.9568
68114,-14.0937,-13.9842
68126,-13.9657,-13.9805
68138,-14.1487,-14.0141
68150,-14.197,-14.0507
68161,-14.1285,-14.0663
68173,-14.1128,-14.0756
68185,-14.1319,-14.0868
68197,-14.014,-14.0723
68209,-13.795,-14.0168
68221,-13.9219,-13.9978
68233,-14.0578,-14.0098
68244,-14.133,-14.0345
68256,-14.2172,-14.071
68268,-14.1476,-14.0863
68280,-14.2386,-14.1168
68292,-14.4227,-14.178
68304,-14.2824,-14.1989
68315,-14.3127,-14.2216
68327,-14.2644,-14.2302
68339,-14.2071,-14.2256
68351,-14.3239,-14.2452
68363,-14.2431,-14.2448
68375,-14.3621,-14.2683
68386,-14.3677,-14.2882
68398,-14.197,-14.2699
68410,-14.1375,-14.2434
68422,-14.2363,-14.242
68434,-14.2262,-14.2389
68446,-14.297,-14.2505
68457,-14.3509,-14.2706
68469,-14.2891,-14.2743
68481,-14.1712,-14.2537
68493,-14.3744,-14.2778
68505,-14.4508,-14.3124
68517,-14.3655,-14.323
68529,-14.325,-14.3234
68540,-14.3351,-14.3258
68552,-14.4429,-14.3492
68564,-14.5496,-14.3893
68576,-14.4575,-14.4029
68588,-14.2947,-14.3813
68600,-14.1128,-14.3276
68611,-14.2655,-14.3152
68623,-14.2532,-14.3028
68635,-14.2554,-14.2933
68647,-14.3071,-14.2961
68659,-14.3172,-14.3003
68671,-14.2408,-14.2884
68682,-14.1723,-14.2652
68694,-14.1555,-14.2432
68706,-14.2341,-14.2414
68718,-14.1768,-14.2285
68730,-13.9994,-14.1827
68742,-13.7917,-14.1045
68753,-14.0499,-14.0936
68765,-14.3497,-14.1448
68777,-14.2139,-14.1586
68789,-14.0106,-14.129
68801,-13.8074,-14.0647
68813,-13.8624,-14.0242
68825,-14.0814,-14.0357
68836,-14.0174,-14.032
68848,-13.9949,-14.0246
68860,-14.0117,-14.022
68872,-13.9747,-14.0125
68884,-13.8837,-13.9868
68896,-13.9758,-13.9846
68907,-13.9713,-13.9819
68919,-14.1409,-14.0137
68931,-14.1162,-14.0342
68943,-14.124,-14.0522
68955,-14.1218,-14.0661
68967,-14.0533,-14.0635
68978,-14.1656,-14.084
68990,-14.206,-14.1084
69002,-14.2633,-14.1393
69014,-14.261,-14.1637
69026,-14.3239,-14.1957
69038,-14.2195,-14.2005
69049,-14.3868,-14.2377
69061,-14.5878,-14.3078
69073,-14.4025,-14.3267
69085,-14.3666,-14.3347
69097,-14.3509,-14.3379
69109,-14.3408,-14.3385
69121,-14.2363,-14.3181
69132,-14.2666,-14.3078
69144,-14.2992,-14.3061
69156,-14.2902,-14.3029
69168,-14.4149,-14.3253
69180,-14.5272,-14.3657
69192,-14.4486,-14.3822
69203,-14.3194,-14.3697
69215,-14.2622,-14.3482
69227,-14.3453,-14.3476
69239,-14.3857,-14.3552
69251,-14.2925,-14.3427
69263,-14.3655,-14.3472
69274,-14.4261,-14.363
69286,-14.4407,-14.3785
69298,-14.4418,-14.3912
69310,-14.2925,-14.3715
69322,-14.3688,-14.3709
69334,-14.4115,-14.379
69346,-14.37,-14.3772
69357,-14.3969,-14.3812
69369,-14.3037,-14.3657
69381,-14.288,-14.3501
69393,-14.617,-14.4035
69405,-14.7405,-14.4709
69417,-14.6114,-14.499
69428,-14.5642,-14.512
69440,-14.6754,-14.5447
69452,-14.8348,-14.6027
69464,-14.9112,-14.6644
69476,-14.7866,-14.6889
69488,-14.8124,-14.7136
69499,-14.5766,-14.6862
69511,-14.5609,-14.6611
69523,-14.8595,-14.7008
69535,-14.9404,-14.7487
69547,-14.9752,-14.794
69559,-14.8618,-14.8076
69570,-14.8337,-14.8128
69582,-14.5743,-14.7651
69594,-14.5294,-14.718
69606,-14.5878,-14.6919
69618,-14.5822,-14.67
69630,-14.6776,-14.6715
69642,-14.7327,-14.6837
69653,-14.7484,-14.6967
69665,-14.6395,-14.6852
69677,-14.416,-14.6314
69689,-14.3408,-14.5733
69701,-14.4126,-14.5411
69713,-14.5867,-14.5502
69724,-14.6237,-14.5649
69736,-14.7338,-14.5987
69748,-14.7113,-14.6212
69760,-14.7259,-14.6422
69772,-14.8932,-14.6924
69784,-14.8786,-14.7296
69795,-14.7517,-14.7341
69807,-14.4643,-14.6801
69819,-14.5047,-14.645
69831,-14.4935,-14.6147
69843,-14.4486,-14.5815
69855,-14.3475,-14.5347
69867,-14.4643,-14.5206
69878,-14.462,-14.5089
69890,-14.4575,-14.4986
69902,-14.2869,-14.4563
69914,-14.2229,-14.4096
69926,-14.4104,-14.4097
69938,-14.5777,-14.4433
69949,-14.4598,-14.4466
69961,-14.4003,-14.4374
69973,-14.2779,-14.4055
69985,-14.1779,-14.36
69997,-14.3172,-14.3514
70009,-14.2723,-14.3356
70020,-14.2835,-14.3252
70032,-14.0589,-14.2719
70044,-13.9455,-14.2066
70056,-14.2049,-14.2063
70068,-14.3576,-14.2365
70080,-14.2947,-14.2482
70092,-14.3093,-14.2604
70103,-14.3688,-14.2821
70115,-14.352,-14.2961
70127,-14.5856,-14.354
70139,-14.6226,-14.4077
70151,-14.6799,-14.4621
70163,-14.5923,-14.4882
70174,-14.4474,-14.48
70186,-14.462,-14.4764
70198,-14.6159,-14.5043
70210,-14.6114,-14.5257
70222,-14.5507,-14.5307
70234,-14.6338,-14.5514
70245,-14.7214,-14.5854
70257,-14.5676,-14.5818
70269,-14.4441,-14.5543
70281,-14.6058,-14.5646
70293,-14.7237,-14.5964
70305,-14.6911,-14.6153
70317,-14.6585,-14.624
70328,-14.5193,-14.603
70340,-14.4957,-14.5816
70352,-14.5912,-14.5835
70364,-14.7821,-14.6232
70376,-14.9033,-14.6792
70388,-14.8887,-14.7211
70399,-14.9303,-14.763
70411,-14.7967,-14.7697
70423,-14.8101,-14.7778
70435,-14.9123,-14.8047
70447,-14.9977,-14.8433
70459,-15.0718,-14.889
70470,-15.1088,-14.933
70482,-14.9314,-14.9327
70494,-14.9808,-14.9423
70506,-15.1582,-14.9855
70518,-15.1661,-15.0216
70530,-14.9617,-15.0096
70541,-15.1246,-15.0326
70553,-15.311,-15.0883
70565,-15.2571,-15.122
70577,-15.2907,-15.1558
70589,-15.5176,-15.2281
70601,-15.5883,-15.3002
70613,-15.6209,-15.3643
70624,-15.5355,-15.3986
70636,-15.3952,-15.3979
70648,-15.5041,-15.4191
70660,-15.6782,-15.4709
70672,-15.6501,-15.5068
70684,-15.6299,-15.5314
70695,-15.6658,-15.5583
70707,-15.6546,-15.5775
70719,-15.5838,-15.5788
70731,-15.4794,-15.5589
70743,-15.3278,-15.5127
70755,-15.1639,-15.4429
70766,-15.229,-15.4001
70778,-15.3256,-15.3852
70790,-15.3334,-15.3749
70802,-15.3503,-15.3699
70814,-15.2604,-15.348
70826,-15.1728,-15.313
70837,-15.1841,-15.2872
70849,-15.2121,-15.2722
70861,-15.3121,-15.2802
70873,-15.3188,-15.2879
70885,-15.3053,-15.2914
70897,-15.4255,-15.3182
70909,-15.4783,-15.3502
70920,-15.4738,-15.3749
70932,-15.5288,-15.4057
70944,-15.2604,-15.3767
70956,-15.247,-15.3507
70968,-15.1493,-15.3104
70980,-15.2975,-15.3078
70991,-15.5692,-15.3601
71003,-15.567,-15.4015
71015,-15.5479,-15.4308
71027,-15.3761,-15.4198
71039,-15.2761,-15.3911
71051,-15.2481,-15.3625
71062,-15.1852,-15.327
71074,-15.4053,-15.3427
71086,-15.4626,-15.3667
71098,-15.3817,-15.3697
71110,-15.2717,-15.3501
71122,-15.1773,-15.3155
71134,-15.3491,-15.3222
71145,-15.4794,-15.3537
71157,-15.4626,-15.3755
71169,-15.348,-15.37
71181,-15.1672,-15.3294
71193,-15.2425,-15.312
71205,-15.2492,-15.2995
71216,-15.4109,-15.3217
71228,-15.485,-15.3544
71240,-15.3413,-15.3518
71252,-15.4008,-15.3616
71264,-15.4233,-15.3739
71276,-15.4154,-15.3822
71287,-15.4794,-15.4016
71299,-15.5602,-15.4334
71311,-15.6961,-15.4859
71323,-15.604,-15.5095
71335,-15.4524,-15.4981
71347,-15.3121,-15.4609
71358,-15.4884,-15.4664
71370,-15.3514,-15.4434
71382,-15.4749,-15.4497
71394,-15.3626,-15.4323
71406,-15.3132,-15.4085
71418,-15.4446,-15.4157
71430,-15.5209,-15.4367
71441,-15.4524,-15.4399
71453,-15.3851,-15.4289
71465,-15.3941,-15.4219
71477,-15.4895,-15.4355
71489,-15.3626,-15.4209
71501,-15.3626,-15.4092
71512,-15.6523,-15.4579
71524,-15.5659,-15.4795
71536,-15.4109,-15.4657
71548,-15.5827,-15.4891
71560,-15.5816,-15.5076
71572,-15.4266,-15.4914
71583,-15.4457,-15.4823
71595,-15.3907,-15.464
71607,-15.403,-15.4518
71619,-15.3772,-15.4369
71631,-15.5243,-15.4544
71643,-15.5456,-15.4726
71654,-15.5883,-15.4958
71666,-15.448,-15.4862
71678,-15.3368,-15.4563
71690,-15.5782,-15.4807
71702,-15.6692,-15.5184
71714,-15.759,-15.5665
71725,-15.6826,-15.5897
71737,-15.6939,-15.6106
71749,-15.6591,-15.6203
71761,-15.6939,-15.635
71773,-15.585,-15.625
71785,-15.6231,-15.6246
71797,-15.8297,-15.6656
71808,-15.7635,-15.6852
71820,-15.6344,-15.675
71832,-15.8286,-15.7058
71844,-15.7556,-15.7157
71856,-15.4311,-15.6588
71868,-15.4659,-15.6202
71879,-15.3997,-15.5761
71891,-15.3536,-15.5316
71903,-15.4176,-15.5088
71915,-15.5951,-15.5261
71927,-15.7422,-15.5693
71939,-15.6141,-15.5783
71950,-15.3199,-15.5266
71962,-15.0179,-15.4249
71974,-14.7742,-15.2947
71986,-14.8236,-15.2005
71998,-15.0291,-15.1662
72010,-15.2043,-15.1738
72021,-15.174,-15.1739
72033,-15.1493,-15.1689
72045,-15.3177,-15.1987
72057,-15.3705,-15.233
72069,-15.4917,-15.2848
72081,-15.5389,-15.3356
72093,-15.5075,-15.37
72104,-15.8612,-15.4682
72116,-15.7747,-15.5295
72128,-15.7276,-15.5691
72140,-15.5367,-15.5626
72152,-15.4839,-15.5469
72164,-15.4895,-15.5354
72175,-15.6175,-15.5518
72187,-15.6175,-15.565
72199,-15.5647,-15.5649
72211,-15.6894,-15.5898
72223,-15.6411,-15.6001
72235,-15.6961,-15.6193
72246,-15.6512,-15.6257
72258,-15.8095,-15.6624
72270,-15.8634,-15.7026
72282,-15.7354,-15.7092
72294,-15.5086,-15.6691
72306,-15.412,-15.6177
72317,-15.5748,-15.6091
72329,-15.6052,-15.6083
72341,-15.6748,-15.6216
72353,-15.5243,-15.6021
72365,-15.5872,-15.5992
72377,-15.4468,-15.5687
72389,-15.1975,-15.4945
72400,-15.3413,-15.4638
72412,-15.3839,-15.4479
72424,-15.4154,-15.4414
72436,-15.6366,-15.4804
72448,-15.6669,-15.5177
72460,-15.7635,-15.5669
72471,-15.5793,-15.5694
72483,-15.6119,-15.5779
72495,-15.7332,-15.6089
72507,-15.5894,-15.605
72519,-15.5906,-15.6021
72531,-15.6063,-15.603
72542,-15.5816,-15.5987
72554,-15.6883,-15.6166
72566,-15.6838,-15.63
72578,-15.5962,-15.6233
72590,-15.6063,-15.6199
72602,-15.7276,-15.6414
72613,-15.7141,-15.6559
72625,-15.6085,-15.6465
72637,-15.6737,-15.6519
72649,-15.5311,-15.6277
72661,-15.4873,-15.5996
72673,-15.613,-15.6023
72685,-15.5939,-15.6006
72696,-15.5187,-15.5843
72708,-15.5569,-15.5788
72720,-15.649,-15.5928
72732,-15.7523,-15.6247
72744,-15.8365,-15.6671
72756,-15.7534,-15.6843
72767,-15.713,-15.6901
72779,-15.7601,-15.7041
72791,-15.878,-15.7389
72803,-15.6838,-15.7278
72815,-15.8028,-15.7428
72827,-15.8253,-15.7593
72838,-15.8084,-15.7691
72850,-15.7601,-15.7673
72862,-15.5838,-15.7306
72874,-15.5558,-15.6957
72886,-15.7511,-15.7068
72898,-15.8039,-15.7262
72909,-15.7758,-15.7361
72921,-15.896,-15.7681
72933,-15.9903,-15.8125
72945,-15.905,-15.831
72957,-15.7343,-15.8117
72969,-15.7983,-15.809
72981,-15.6613,-15.7795
72992,-15.7601,-15.7756
73004,-15.7916,-15.7788
73016,-15.6321,-15.7495
73028,-15.759,-15.7514
73040,-15.7714,-15.7554
73052,-15.7747,-15.7592
73063,-15.8163,-15.7706
73075,-15.6198,-15.7405
73087,-15.5086,-15.6941
73099,-15.4277,-15.6408
73111,-15.558,-15.6243
73123,-15.6995,-15.6393
73134,-15.7365,-15.6588
73146,-15.558,-15.6386
73158,-15.631,-15.6371
73170,-15.7669,-15.663
73182,-15.7062,-15.6717
73194,-15.6501,-15.6674
73205,-15.622,-15.6583
73217,-15.613,-15.6492
73229,-15.5681,-15.633
73241,-15.6175,-15.6299
73253,-15.7904,-15.662
73265,-15.7927,-15.6882
73277,-15.7961,-15.7097
73288,-15.704,-15.7086
73300,-15.6018,-15.6872
73312,-15.6119,-15.6722
73324,-15.7017,-15.6781
73336,-15.5939,-15.6612
73348,-15.5625,-15.6415
73359,-15.7062,-15.6544
73371,-15.7949,-15.6825
73383,-15.7073,-15.6875
73395,-15.7714,-15.7043
73407,-15.8881,-15.741
73419,-15.8848,-15.7698
73430,-15.75,-15.7658
73442,-15.7073,-15.7541
73454,-15.8859,-15.7805
73466,-15.85,-15.7944
73478,-15.7882,-15.7931
73490,-15.8466,-15.8038
73501,-15.6916,-15.7814
73513,-15.8657,-15.7983
73525,-15.9982,-15.8382
73537,-15.8668,-15.844
73549,-15.914,-15.858
73561,-15.9173,-15.8698
73572,-15.9634,-15.8885
73584,-15.9319,-15.8972
73596,-16.0397,-15.9257
73608,-16.2834,-15.9973
73620,-16.316,-16.061
73632,-16.0678,-16.0624
73644,-16.0532,-16.0605
73655,-15.9027,-16.029
73667,-15.7871,-15.9806
73679,-15.704,-15.9253
73691,-15.9241,-15.925
73703,-16.0701,-15.954
73715,-16.2149,-16.0062
73726,-16.1228,-16.0295
73738,-16.0375,-16.0311
73750,-16.0341,-16.0317
73762,-15.9914,-16.0237
73774,-16.0296,-16.0249
73786,-16.1071,-16.0413
73797,-16.2845,-16.09
73809,-16.2261,-16.1172
73821,-16.1947,-16.1327
73833,-16.2351,-16.1532
73845,-16.1172,-16.146
73857,-16.0948,-16.1357
73868,-16.115,-16.1316
73880,-16.0386,-16.113
73892,-15.969,-16.0842
73904,-16.0521,-16.0778
73916,-16.1487,-16.0919
73928,-16.1071,-16.095
73940,-16.0611,-16.0882
73951,-15.9398,-16.0585
73963,-15.896,-16.026
73975,-16.0891,-16.0386
73987,-15.9521,-16.0213
73999,-15.96,-16.0091
74011,-15.9825,-16.0038
74022,-16.0206,-16.0071
74034,-16.1195,-16.0296
74046,-16.0757,-16.0388
74058,-16.1026,-16.0516
74070,-16.1767,-16.0766
74082,-16.1868,-16.0986
74093,-16.2475,-16.1284
74105,-16.1633,-16.1354
74117,-15.9746,-16.1032
74129,-15.7893,-16.0404
74141,-15.7231,-15.977
74153,-15.9151,-15.9646
74164,-16.2216,-16.016
74176,-16.1576,-16.0443
74188,-16.1015,-16.0558
74200,-15.9712,-16.0389
74212,-15.9229,-16.0157
74224,-16.0409,-16.0207
74236,-16.1015,-16.0369
74247,-16.115,-16.0525
74259,-16.2688,-16.0958
74271,-16.3631,-16.1492
74283,-16.2677,-16.1729
74295,-16.3283,-16.204
74307,-16.3238,-16.228
74318,-16.1464,-16.2117
74330,-16.0498,-16.1793
74342,-16.1037,-16.1642
74354,-16.0105,-16.1335
74366,-15.969,-16.1006
74378,-15.9005,-16.0605
74389,-15.9589,-16.0402
74401,-16.1228,-16.0567
74413,-16.0712,-16.0596
74425,-15.9836,-16.0444
74437,-16.1138,-16.0583
74449,-16.143,-16.0753
74461,-16.1004,-16.0803
74472,-16.106,-16.0854
74484,-16.2531,-16.119
74496,-16.0824,-16.1116
74508,-15.9027,-16.0699
74520,-15.7803,-16.012
74532,-15.8724,-15.984
74543,-15.8836,-15.964
74555,-15.8949,-15.9501
74567,-15.9679,-15.9537
74579,-16.0678,-15.9765
74591,-16.0386,-15.9889
74603,-15.987,-15.9885
74614,-15.841,-15.959
74626,-15.5209,-15.8714
74638,-15.7422,-15.8456
74650,-15.9623,-15.8689
74662,-15.7949,-15.8541
74674,-15.6568,-15.8146
74686,-15.5322,-15.7582
74697,-15.5456,-15.7157
74709,-15.7388,-15.7203
74721,-15.6265,-15.7015
74733,-15.5333,-15.6679
74745,-15.4592,-15.6261
74757,-15.4165,-15.5842
74768,-15.3795,-15.5433
74780,-15.448,-15.5242
74792,-15.4221,-15.5038
74804,-15.4738,-15.4978
74816,-15.4053,-15.4793
74828,-15.5131,-15.486
74839,-15.3278,-15.4544
74851,-15.138,-15.3911
74863,-15.1751,-15.3479
74875,-15.0931,-15.297
74887,-15.0583,-15.2492
74899,-15.0628,-15.2119
74910,-14.9325,-15.1561
74922,-14.7922,-15.0833
74934,-14.6327,-14.9932
74946,-14.6844,-14.9314
74958,-14.7124,-14.8876
74970,-14.5586,-14.8218
74982,-14.5305,-14.7636
74993,-14.507,-14.7122
75005,-14.3116,-14.6321
75017,-14.0488,-14.5154
75029,-14.0533,-14.423
75041,-13.7872,-14.2958
75053,-13.5446,-14.1456
75064,-13.5671,-14.0299
75076,-13.5805,-13.94
75088,-13.7018,-13.8924
75100,-13.7613,-13.8662
75112,-13.6165,-13.8162
75124,-13.7681,-13.8066
75135,-13.8377,-13.8128
75147,-13.7669,-13.8036
75159,-13.7883,-13.8006
75171,-13.8422,-13.8089
75183,-13.9219,-13.8315
75195,-14.087,-13.8826
75207,-13.8792,-13.8819
75218,-13.5255,-13.8106
75230,-13.5918,-13.7669
75242,-13.6187,-13.7372
75254,-13.5266,-13.6951
75266,-13.5289,-13.6619
75278,-13.5648,-13.6425
75289,-13.5974,-13.6335
75301,-13.493,-13.6054
75313,-13.3717,-13.5586
75325,-13.4716,-13.5412
75337,-13.4256,-13.5181
75349,-13.4402,-13.5025
75360,-13.2639,-13.4548
75372,-13.2796,-13.4197
75384,-13.2268,-13.3812
75396,-13.32,-13.3689
75408,-13.4514,-13.3854
75420,-13.5648,-13.4213
75431,-13.5412,-13.4453
75443,-13.685,-13.4932
75455,-13.8579,-13.5662
75467,-13.8366,-13.6202
75479,-13.7142,-13.639
75491,-13.7411,-13.6595
75503,-13.8051,-13.6886
75514,-13.7445,-13.6998
75526,-13.5862,-13.677
75538,-13.5738,-13.6564
75550,-13.6502,-13.6552
75562,-13.9051,-13.7051
75574,-13.7636,-13.7168
75585,-13.7422,-13.7219
75597,-13.7905,-13.7356
75609,-13.9826,-13.785
75621,-14.1656,-13.8611
75633,-13.9522,-13.8794
75645,-13.7804,-13.8596
75656,-13.667,-13.8211
75668,-13.7613,-13.8091
75680,-14.0982,-13.8669
75692,-14.0117,-13.8959
75704,-13.9623,-13.9092
75716,-13.8276,-13.8929
75728,-13.8534,-13.885
75739,-13.9331,-13.8946
75751,-13.7726,-13.8702
75763,-13.9017,-13.8765
75775,-13.8287,-13.8669
75787,-13.6378,-13.8211
75799,-13.4896,-13.7548
75810,-13.6547,-13.7348
75822,-13.6636,-13.7206
75834,-13.7265,-13.7217
75846,-13.8029,-13.738
75858,-13.5491,-13.7002
75870,-13.4604,-13.6522
75881,-13.7187,-13.6655
75893,-13.6524,-13.6629
75905,-13.7815,-13.6866
75917,-13.8063,-13.7106
75929,-13.6288,-13.6942
75941,-13.6041,-13.6762
75953,-13.6749,-13.6759
75964,-13.8074,-13.7022
75976,-13.959,-13.7536
75988,-13.9163,-13.7861
76000,-13.9949,-13.8279
76012,-13.9477,-13.8518
76024,-13.7456,-13.8306
76035,-13.8152,-13.8275
76047,-13.9567,-13.8534
76059,-14.3093,-13.9446
76071,-14.215,-13.9986
76083,-14.0252,-14.004
76095,-13.9118,-13.9855
76106,-14.0533,-13.9991
76118,-14.1162,-14.0225
76130,-14.2453,-14.0671
76142,-14.2869,-14.111
76154,-14.2565,-14.1401
76166,-14.206,-14.1533
76178,-14.1207,-14.1468
76189,-14.1263,-14.1427
76201,-14.2453,-14.1632
76213,-14.334,-14.1974
76225,-14.3733,-14.2326
76237,-14.27,-14.2401
76249,-14.2498,-14.242
76260,-14.2083,-14.2353
76272,-14.1813,-14.2245
76284,-14.27,-14.2336
76296,-14.3408,-14.255
76308,-14.1274,-14.2295
76320,-13.9006,-14.1637
76331,-13.8826,-14.1075
76343,-14.0443,-14.0949
76355,-14.0207,-14.08
76367,-14.0016,-14.0644
76379,-14.1925,-14.09
76391,-14.1667,-14.1053
76402,-14.3295,-14.1502
76414,-14.2015,-14.1604
76426,-14.1454,-14.1574
76438,-14.1892,-14.1638
76450,-14.2116,-14.1733
76462,-14.4093,-14.2205
76474,-14.3509,-14.2466
76485,-14.4171,-14.2807
76497,-14.279,-14.2804
76509,-14.3621,-14.2967
76521,-14.471,-14.3316
76533,-14.1757,-14.3004
76545,-14.0073,-14.2418
76556,-14.2711,-14.2476
76568,-14.398,-14.2777
76580,-14.2812,-14.2784
76592,-14.1195,-14.2466
76604,-13.9781,-14.1929
76616,-14.188,-14.192
76627,-14.1049,-14.1746
76639,-14.2869,-14.197
76651,-14.4452,-14.2466
76663,-14.498,-14.2969
76675,-14.3385,-14.3052
76687,-14.1162,-14.2674
76699,-14.3756,-14.2891
76710,-14.3857,-14.3084
76722,-14.3756,-14.3218
76734,-14.4396,-14.3454
76746,-14.5463,-14.3855
76758,-14.6552,-14.4395
76770,-14.5451,-14.4606
76781,-14.4407,-14.4566
76793,-14.2936,-14.424
76805,-14.3037,-14.4
76817,-14.407,-14.4014
76829,-14.3666,-14.3944
76841,-14.3138,-14.3783
76852,-14.4059,-14.3838
76864,-14.4676,-14.4006
76876,-14.3801,-14.3965
76888,-14.2521,-14.3676
76900,-14.2779,-14.3496
76912,-14.2902,-14.3378
76923,-14.2498,-14.3202
76935,-14.3587,-14.3279
76947,-14.6541,-14.3931
76959,-14.6731,-14.4491
76971,-14.6731,-14.4939
76983,-14.4699,-14.4891
76995,-14.4407,-14.4794
77006,-14.5833,-14.5002
77018,-14.3363,-14.4674
77030,-14.2015,-14.4142
77042,-14.325,-14.3964
77054,-14.4137,-14.3999
77066,-14.5103,-14.422
77077,-14.6574,-14.4691
77089,-14.7012,-14.5155
77101,-14.4688,-14.5061
77113,-14.3587,-14.4767
77125,-14.3183,-14.445
77137,-14.1734,-14.3907
77148,-14.1948,-14.3515
77160,-14.4093,-14.3631
77172,-14.4531,-14.3811
77184,-14.5586,-14.4166
77196,-14.425,-14.4182
77208,-14.3127,-14.3971
77220,-14.2902,-14.3758
77231,-14.3913,-14.3789
77243,-14.4856,-14.4002
77255,-14.4373,-14.4076
77267,-14.3059,-14.3873
77279,-14.2768,-14.3652
77291,-14.4025,-14.3727
77302,-14.3801,-14.3741
77314,-14.2801,-14.3553
77326,-14.3026,-14.3448
77338,-14.4856,-14.373
77350,-14.4789,-14.3941
77362,-14.4699,-14.4093
77373,-14.4856,-14.4246
77385,-14.6821,-14.4761
77397,-14.9191,-14.5647
77409,-14.9741,-14.6466
77421,-14.8068,-14.6786
77433,-14.7596,-14.6948
77444,-14.8438,-14.7246
77456,-14.7147,-14.7226
77468,-14.8573,-14.7496
77480,-14.7068,-14.741
77492,-14.6249,-14.7178
77504,-14.608,-14.6958
77516,-14.6967,-14.696
77527,-14.7158,-14.7
77539,-14.6574,-14.6915
77551,-14.6574,-14.6847
77563,-14.5743,-14.6626
77575,-14.5878,-14.6476
77587,-14.8135,-14.6808
77598,-14.9797,-14.7406
77610,-15.0572,-14.8039
77622,-14.9775,-14.8386
77634,-14.8281,-14.8365
77646,-14.8966,-14.8485
77658,-14.9527,-14.8694
77670,-15.0527,-14.906
77681,-15.2301,-14.9709
77693,-15.1324,-15.0032
77705,-14.7517,-14.9529
77717,-14.6911,-14.9005
77729,-14.8932,-14.8991
77741,-15.0594,-14.9311
77752,-15.0033,-14.9456
77764,-14.8416,-14.9248
77776,-15.0347,-14.9468
77788,-15.1538,-14.9882
77800,-15.1156,-15.0136
77812,-15.1077,-15.0325
77823,-15.3323,-15.0924
77835,-15.3548,-15.1449
77847,-15.5367,-15.2232
77859,-15.3649,-15.2516
77871,-15.2537,-15.252
77883,-15.5097,-15.3035
77894,-15.4491,-15.3326
77906,-15.3323,-15.3326
77918,-15.2896,-15.324
77930,-15.3918,-15.3376
77942,-15.3694,-15.3439
77954,-15.6231,-15.3998
77966,-15.4794,-15.4157
77977,-15.4985,-15.4322
77989,-15.4873,-15.4432
78001,-15.6108,-15.4768
78013,-15.3323,-15.4479
78025,-15.1167,-15.3816
78037,-15.0785,-15.321
78048,-15.1335,-15.2835
78060,-15.1683,-15.2605
78072,-15.3278,-15.2739
78084,-15.2077,-15.2607
78096,-15.3368,-15.2759
78108,-15.2997,-15.2807
78119,-15.1616,-15.2569
78131,-15.3009,-15.2657
78143,-15.5333,-15.3192
